"Subject","Predicate","Object"
"http://parliament.uk/ontologies/bill/ExplanatoryNote","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://parliament.uk/ontologies/bill/"
"http://parliament.uk/ontologies/bill/ActOfParliament","http://www.w3.org/2000/01/rdf-schema#label","Act of Parliament"
"http://parliament.uk/ontologies/bill/HybridBill","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#Class"
"http://parliament.uk/ontologies/bill/hasDepartmentalSponsorship","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://www.w3.org/2002/07/owl#ObjectProperty"
"http://parliament.uk/ontologies/bill/Bill","http://www.w3.org/2000/01/rdf-schema#label","Bill"
"http://parliament.uk/ontologies/bill/ExplanatoryNote","http://www.w3.org/2000/01/rdf-schema#comment","A document explaining the purpose of a bill. All Government Bills and some Private Members' Bills have explanatory notes. Explanatory memoranda provided alongside a Private Bill are also included in this class."
"http://parliament.uk/ontologies/bill/PrivateBill","http://www.w3.org/2000/01/rdf-schema#comment","A proposal for a new Act of Parliament differently affecting the interests of particular groups, people or places."
"http://parliament.uk/ontologies/bill/precededBy","http://www.w3.org/2000/01/rdf-schema#range","http://parliament.uk/ontologies/bill/DraftBill"
"http://parliament.uk/ontologies/bill/Session","http://www.w3.org/2000/01/rdf-schema#label","Session"
"http://parliament.uk/ontologies/bill/explains","http://www.w3.org/2000/01/rdf-schema#domain","http://parliament.uk/ontologies/bill/ExplanatoryNote"
"http://parliament.uk/ontologies/bill/parliamentActInvokedTo","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://parliament.uk/ontologies/bill/"
"http://parliament.uk/ontologies/bill/enactedAs","http://www.w3.org/2000/01/rdf-schema#comment","Relates a bill to the Act of Parliament the bill is enacted as after receiving Royal Assent."
"http://parliament.uk/ontologies/bill/carriedOverFrom","http://www.w3.org/2000/01/rdf-schema#isDefinedBy","http://parliament.uk/ontologies/bill/"
"http://parliament.uk/ontologies/bill/CarryOver","http://www.w3.org/2000/01/rdf-schema#label","Carry over"
