Ashfield Independents,PP3902,GB,2016-07-28,None,61,TRUE,Ashfield Independents £1million More For Roads,2021-05-26
Ashfield Independents,PP3902,GB,2016-07-28,None,61,TRUE,Ashfield Independents Putting Ashfield First,2019-07-05
Ashfield Independents,PP3902,GB,2016-07-28,None,61,TRUE,Ashfield Independents Putting Brinsley First,2022-11-08
Ashfield Independents,PP3902,GB,2016-07-28,None,61,TRUE,Ashfield Independents Putting Eastwood First,2022-11-08
Ashfield Independents,PP3902,GB,2016-07-28,None,61,TRUE,Ashfield Independents Putting Hucknall First,2016-07-28
Ashfield Independents,PP3902,GB,2016-07-28,None,61,TRUE,Ashfield Independents Putting Jacksdale First,2022-11-08
Ashfield Independents,PP3902,GB,2016-07-28,None,61,TRUE,Ashfield Independents Putting Kirkby First,2019-10-02
Ashfield Independents,PP3902,GB,2016-07-28,None,61,TRUE,Ashfield Independents Putting Local People First,2016-07-28
Ashfield Independents,PP3902,GB,2016-07-28,None,61,TRUE,Ashfield Independents Putting People Before Politics,2016-07-28
Ashfield Independents,PP3902,GB,2016-07-28,None,61,TRUE,Ashfield Independents Putting Selston First,2016-07-28
Ashfield Independents,PP3902,GB,2016-07-28,None,61,TRUE,Ashfield Independents Putting Sutton First,2016-07-28
Ashfield Independents,PP3902,GB,2016-07-28,None,61,TRUE,Ashfield Independents Putting Underwood First,2022-11-08
Ashfield Independents,PP3902,GB,2016-07-28,None,61,TRUE,Ashfield Independents Working All Year Round,2016-07-28
Ashfield Independents,PP3902,GB,2016-07-28,None,61,TRUE,Ashfield Independents Working Hard For You,2019-10-02
Ashtead Independents,PP625,GB,2007-03-05,None,16,FALSE,Ashtead Independent,2007-03-05
Ashtead Independents,PP625,GB,2007-03-05,None,16,FALSE,"Ashtead Independent - local resident, local issues",2007-03-05
Ashtead Independents,PP625,GB,2007-03-05,None,16,FALSE,"Ashtead Independent, working for Ashtead Residents",2007-03-05
Ashtead Independents,PP625,GB,2007-03-05,None,16,FALSE,"Ashtead Independent, working with Ashtead Residents",2007-03-05
Ashtead Independents,PP625,GB,2007-03-05,None,16,FALSE,Ashtead Independents,2007-03-05
Ashtead Independents,PP625,GB,2007-03-05,None,16,FALSE,"Ashtead Independents - local people, local issues",2007-03-05
Ashtead Independents,PP625,GB,2007-03-05,None,16,FALSE,"Ashtead Independents, working for Ashtead Residents",2007-03-05
Ashtead Independents,PP625,GB,2007-03-05,None,16,FALSE,"Ashtead Independents, working with Ashtead Residents",2007-03-05
Atomist,PP2567,GB,2015-02-27,None,1,TRUE,Atomist - Intelligent Revolution,2019-04-15
Atomist,PP2567,GB,2015-02-27,None,1,TRUE,Atomist - Making life simple,2015-06-12
Atomist,PP2567,GB,2015-02-27,None,1,TRUE,Making life simple,2015-06-12
Autarchic Party,PPm3958,GB,2016-06-03,2017-12-06,0,FALSE,i - am natural,2016-06-03
Autarchic Party,PPm3958,GB,2016-06-03,2017-12-06,0,FALSE,i - am original,2016-06-03
Autarchic Party,PPm3958,GB,2016-06-03,2017-12-06,0,FALSE,i - for independent,2016-06-03
Autarchic Party,PPm3958,GB,2016-06-03,2017-12-06,0,FALSE,i - for intellect,2016-06-03
Autarchic Party,PPm3958,GB,2016-06-03,2017-12-06,0,FALSE,i - for intelligent,2016-06-03
Autarchic Party,PPm3958,GB,2016-06-03,2017-12-06,0,FALSE,i - for international,2016-06-03
