id,title,weblink,enabledby,triplestoreid
6997,New Heavy-Duty Vehicles (Carbon Dioxide Emission Performance Standards) (Miscellaneous Amendments) Regulations 2025,https://www.gov.uk/government/publications/the-new-heavy-duty-vehicles-carbon-dioxide-emission-performance-standards-miscellaneous-amendments-regulations-2025,urn:procedure-editor:ActOfParliament:17808,YzqmIaHq
7036,Companies (Directors' Remuneration and Audit) (Amendment) Regulations 2025,https://www.gov.uk/government/publications/the-companies-directors-remuneration-and-audit-amendment-regulations-2025,"urn:procedure-editor:ActOfParliament:17808,urn:procedure-editor:ActOfParliament:1183",YMT25NZ1
7076,Companies Act 2006 (Recognition of Third Country Qualifications and Practical Training) (Amendment) Regulations 2025,https://www.gov.uk/government/publications/the-companies-act-2006-recognition-of-third-country-qualifications-and-practical-training-amendment-regulations-2025,urn:procedure-editor:ActOfParliament:17808,6bLEL2mW
7090,Public Procurement (Revocation) Regulations 2025,,urn:procedure-editor:ActOfParliament:17808,tda93aVU
7100,Energy (Euratom Decisions and Miscellaneous Provisions) (Amendment and Revocation) Regulations 2025,https://www.gov.uk/government/publications/the-energy-euratom-decisions-and-miscellaneous-provisions-amendment-and-revocation-regulations-2025,urn:procedure-editor:ActOfParliament:17808,DFHn7uW2
7103,Energy (Euratom Decisions and Miscellaneous Provisions) (Amendment and Revocation) Regulations 2025,https://www.gov.uk/government/publications/the-energy-euratom-decisions-and-miscellaneous-provisions-amendment-and-revocation-regulations-2025,urn:procedure-editor:ActOfParliament:17808,xN5DEtYm
7106,Public Procurement (Revocation) Regulations 2025,https://www.gov.uk/government/publications/the-public-procurement-revocation-regulations-2025,urn:procedure-editor:ActOfParliament:17808,8evehBTv
7339,Merchant Shipping (Maritime Labour Convention and Miscellaneous Amendments) Regulations 2025,https://www.gov.uk/government/publications/the-merchant-shipping-maritime-labour-convention-and-miscellaneous-amendments-regulations-2025,"urn:procedure-editor:ActOfParliament:411,urn:procedure-editor:ActOfParliament:17808",PVUmt6vr
7347,Merchant Shipping (Maritime Labour Convention and Miscellaneous Amendments) Regulations 2025,https://www.gov.uk/government/publications/the-merchant-shipping-maritime-labour-convention-and-miscellaneous-amendments-regulations-2025,"urn:procedure-editor:ActOfParliament:411,urn:procedure-editor:ActOfParliament:17808",mkmxygej
7551,Heavy Goods Vehicles (Charging for the Use of Certain Infrastructure on the Trans-European Road Network) (Revocation and Consequential Amendments) Regulations 2026,https://www.gov.uk/government/publications/the-heavy-goods-vehicles-charging-for-the-use-of-certain-infrastructure-on-the-trans-european-road-network-revocation-and-consequential-amendments,urn:procedure-editor:ActOfParliament:17808,X24SRVY0
7553,"Firearms (Revocation, Consequential Amendment and Saving Provision) Regulations 2026",https://www.gov.uk/government/publications/the-firearms-revocation-consequential-amendment-and-saving-provision-regulations-2026,urn:procedure-editor:ActOfParliament:17808,iDZwTyVR
7566,Authorisation of Frequency Use for the Provision of Mobile Satellite Services (European Union) (Revocation etc.) Regulations 2026,https://www.gov.uk/government/publications/the-authorisation-of-frequency-use-for-the-provision-of-mobile-satellite-services-european-union-revocation-etc-regulations-2026,urn:procedure-editor:ActOfParliament:17808,Y29fEvIj
7570,Plant Varieties Act (Amendment) Regulations 2026,https://www.gov.uk/government/publications/the-plant-varieties-act-amendment-regulations-2026,urn:procedure-editor:ActOfParliament:17808,ViCIkm8b
7576,Aviation Safety (Amendment) Regulations 2026,https://www.gov.uk/government/publications/the-aviation-safety-amendment-regulations-2026,urn:procedure-editor:ActOfParliament:17808,L1v5tcds
7579,"Merchant Shipping (Monitoring, Reporting and Verification of Carbon Dioxide Emissions) (Revocation) Regulations 2026",https://www.gov.uk/government/publications/the-merchant-shipping-monitoring-reporting-and-verification-of-carbon-dioxide-emissions-revocation-regulations-2026,urn:procedure-editor:ActOfParliament:17808,O0itbm5p
7580,Airport Noise-related Operating Restrictions (Amendment) Regulations 2026,https://www.gov.uk/government/publications/airport-noise-related-operating-restrictions-amendment-regulations-2026,urn:procedure-editor:ActOfParliament:17808,cy3KLSy9
7586,"Aviation Security (Amendment, Revocation and Consequential Provision) Regulations 2026",https://www.gov.uk/government/publications/the-aviation-security-amendment-revocation-and-consequential-provision-regulations-2026,urn:procedure-editor:ActOfParliament:17808,f5BiEeLX
7588,Merchant Shipping (Maritime Labour Convention and Miscellaneous Amendments) Regulations 2026,https://www.gov.uk/government/publications/the-merchant-shipping-maritime-labour-convention-and-miscellaneous-amendments-regulations-2026,"urn:procedure-editor:ActOfParliament:411,urn:procedure-editor:ActOfParliament:17808",HeFuVbvX
7594,Merchant Shipping (International Safety Management (ISM) Code) Regulations 2026,https://www.gov.uk/government/publications/the-merchant-shipping-international-safety-management-ism-code-regulations-2026,"urn:procedure-editor:ActOfParliament:411,urn:procedure-editor:ActOfParliament:17808",V3CgoowM
