id,title,weblink,year,prefix,number,comingintoforcedate,comingintoforcenote,madedate,enabledby,precededbyproposedstatutoryinstrument,triplestoreid
6052,"Insurance Companies (""The Long-term Business Fixed Capital"") Regulations 2023",https://www.legislation.gov.uk/uksi/2023/1236/made,2023,SI,1236,2023-12-12,,2023-11-20,urn:procedure-editor:ActOfParliament:251,"",p0h1KXYG
6053,Electronic Communications Code (Jurisdiction) (Amendment) Regulations 2023,https://www.legislation.gov.uk/uksi/2023/1220/made,2023,SI,1220,2024-04-06,,2023-11-16,urn:procedure-editor:ActOfParliament:2,"",A2EsDxuH
6054,Immigration Act 2014 (Commencement No. 9) and Immigration Act 2014 (Commencement No. 8) (Revocation) Order 2023,https://www.legislation.gov.uk/uksi/2023/1245,2023,SI,1245,,Articles 1 and 3 on 28 November 2023. Article 2 on 14 December 2023. ,2023-11-21,urn:procedure-editor:ActOfParliament:1300,"",MqFGtT6R
6056,"Overseas Electors, Postal Vote Handling and Secrecy (Amendment) Rules 2023",https://www.legislation.gov.uk/uksi/2023/1233/made,2023,SI,1233,,In accordance with rule 1(2),2023-11-20,"urn:procedure-editor:ActOfParliament:1718,urn:procedure-editor:ActOfParliament:963,urn:procedure-editor:ActOfParliament:2421","",0de9rx2A
6057,Social Security (Widow’s Benefit and Retirement Pensions) (Amendment) Regulations 2023,https://www.legislation.gov.uk/uksi/2023/1237/made,2023,SI,1237,2023-12-31,,2023-11-20,urn:procedure-editor:ActOfParliament:589,"",KzfYWfCu
6058,"British Nationality (Eswatini, Gabon and Togo) Order 2023",https://www.legislation.gov.uk/uksi/2023/1219/made,2023,SI,1219,2023-12-15,,2023-11-15,urn:procedure-editor:ActOfParliament:1860,"",1XxpKRQm
6059,Data Protection (Law Enforcement) (Adequacy) (Bailiwick of Jersey) Regulations 2023,https://www.legislation.gov.uk/uksi/2023/1221/made,2023,SI,1221,2023-12-13,,2023-11-14,urn:procedure-editor:ActOfParliament:1033,"",SxRR4j1n
6060,Controlled Waste (England and Wales) (Amendment) (England) Regulations 2023,https://www.legislation.gov.uk/uksi/2023/1243/made,2023,SI,1243,2023-12-31,,2023-11-21,urn:procedure-editor:ActOfParliament:165,"",D58qLyAY
6061,Producer Responsibility Obligations (Packaging Waste) (Amendment) (England and Wales) Regulations 2023,https://www.legislation.gov.uk/uksi/2023/1244/made,2023,SI,1244,2024-01-01,,2023-11-21,urn:procedure-editor:ActOfParliament:1395,"",HBjHqrId
6062,Merchant Shipping (Small Workboats and Pilot Boats) Regulations 2023,https://www.legislation.gov.uk/uksi/2023/1216/made,2023,SI,1216,2023-12-13,,2023-11-20,urn:procedure-editor:ActOfParliament:411,"",iHOpJBUM
6063,National Security Act 2023 (Prevention and Investigation Measures) (Polygraph) Regulations 2023,https://www.legislation.gov.uk/uksi/2023/1249/made,2023,SI,1249,2023-12-20,,2023-11-21,urn:procedure-editor:ActOfParliament:17824,"",IEEuOeHG
6064,Universal Credit (Transitional Provisions) (Amendment) Regulations 2023,https://www.legislation.gov.uk/uksi/2023/1238/made,2023,SI,1238,2024-02-14,,2023-11-20,urn:procedure-editor:ActOfParliament:1353,"",rVnSVIvX
6065,Common Organisation of the Markets in Agricultural Products (Marketing Standards and Organic Products) (Transitional Provisions) (Amendment) Regulations 2023,https://www.legislation.gov.uk/uksi/2023/1246/made,2023,SI,1246,2024-01-01,,2023-11-21,urn:procedure-editor:ActOfParliament:10,"",Y22pfZJa
6066,Non-Domestic Rating (Consequential and Other Amendments etc.) (England) Regulations 2023,https://www.legislation.gov.uk/uksi/2023/1251/made,2023,SI,1251,2024-04-01,,2023-11-21,"urn:procedure-editor:ActOfParliament:18396,urn:procedure-editor:ActOfParliament:397","",0XTHyRY8
6067,Non-Domestic Rating (Heat Networks Relief) (England) Regulations 2023,https://www.legislation.gov.uk/uksi/2023/1247/made,2023,SI,1247,2024-04-01,,2023-11-21,urn:procedure-editor:ActOfParliament:397,"",498zczdI
6068,Non-Domestic Rating (Small Business Rate Relief) (England) Regulations 2023,https://www.legislation.gov.uk/uksi/2023/1250/made,2023,SI,1250,2024-04-01,,2023-11-21,urn:procedure-editor:ActOfParliament:397,"",FS036uxk
6071,Civil Enforcement of Parking Contraventions Designation (No. 2) (West Sussex) (Chichester and Crawley) (Amendment) and the Civil Enforcement of Parking Contraventions Designation Order 2023,https://www.legislation.gov.uk/uksi/2023/1256/made,2023,SI,1256,2023-12-19,,2023-11-20,urn:procedure-editor:ActOfParliament:938,"",qBtaooj6
6072,National Security Act 2023 (Consequential Amendments of Subordinate Legislation) Regulations 2023,https://www.legislation.gov.uk/uksi/2023/1267/made,2023,SI,1267,2023-12-20,,2023-11-27,urn:procedure-editor:ActOfParliament:17824,"",YwunJzuA
6074,Occupational Pensions (Revaluation) Order 2023,https://www.legislation.gov.uk/uksi/2023/1265/made,2023,SI,1265,2024-01-01,,2023-11-23,urn:procedure-editor:ActOfParliament:452,"",FLRzXayN
6079,Adoption Support Agencies (England) (Amendment) Regulations 2023,https://www.legislation.gov.uk/uksi/2023/1261/made,2023,SI,1261,2023-12-18,,2023-11-23,urn:procedure-editor:ActOfParliament:932,"",p1Q7zHPG
6082,Financial Services and Markets Act 2023 (Panel Remuneration and Reports) Regulations 2023,https://www.legislation.gov.uk/uksi/2023/1273/made,2023,SI,1273,2023-12-26,,2023-11-27,"urn:procedure-editor:ActOfParliament:17810,urn:procedure-editor:ActOfParliament:862,urn:procedure-editor:ActOfParliament:1282","",BLaUzCQ3
6083,State Pension Debits and Credits (Revaluation) Order 2023,https://www.legislation.gov.uk/uksi/2023/1270/made,2023,SI,1270,,In accordance with article 1(2),2023-11-27,urn:procedure-editor:ActOfParliament:528,"",N6aqX9Va
6084,State Pension Revaluation for Transitional Pensions Order 2023,https://www.legislation.gov.uk/uksi/2023/1269/made,2023,SI,1269,,In accordance with article 1(2),2023-11-27,urn:procedure-editor:ActOfParliament:528,"",zznNDpfM
6085,Public Interest Disclosure (Prescribed Persons) (Amendment) Order 2023,https://www.legislation.gov.uk/uksi/2023/1254/made,2023,SI,1254,2023-12-27,,2023-11-21,urn:procedure-editor:ActOfParliament:1337,"",qO6iLjBL
6088,Town and Country Planning (General Permitted Development etc.) (England) (Amendment) (No. 2) Order 2023,https://www.legislation.gov.uk/uksi/2023/1279/made,2023,SI,1279,2023-12-21,,2023-11-28,"urn:procedure-editor:ActOfParliament:1047,urn:procedure-editor:ActOfParliament:749","",iQ17YZTL
6089,Public Interest Merger Reference (Telegraph Media Group Ltd) (Pre-emptive Action) Order 2023,https://www.legislation.gov.uk/uksi/2023/1300/made,2022,SI,1300,2023-12-01,at 10.00 a.m.,2023-12-01,urn:procedure-editor:ActOfParliament:1258,"",h6Pp56l8
6093,Money Laundering and Terrorist Financing (High-Risk Countries) (Amendment) (No. 2) Regulations 2023,https://www.legislation.gov.uk/uksi/2023/1306/made,2023,SI,1306,2023-12-05,,2023-12-04,urn:procedure-editor:ActOfParliament:1338,"",IfTPMbIO
6094,Greater London Authority (Consolidated Council Tax Requirement Procedure) Regulations 2023,https://www.legislation.gov.uk/uksi/2023/1298/made,2023,SI,1298,2024-01-10,,2023-11-30,urn:procedure-editor:ActOfParliament:966,"",MTl21Os6
6095,Branded Health Service Medicines (Costs) (Amendment) (No. 2) Regulations 2023,https://www.legislation.gov.uk/uksi/2023/1307/made,2023,SI,1307,2024-01-01,,2023-12-04,urn:procedure-editor:ActOfParliament:1178,"",ihjlj5LD
6096,Tribunal Procedure (Amendment No. 2) Rules 2023,https://www.legislation.gov.uk/uksi/2023/1280/made,2023,SI,1280,2023-12-25,,2023-11-28,urn:procedure-editor:ActOfParliament:1025,"",IsK7JQKS
6097,Charitable Incorporated Organisations (Notification Requirements: Social Housing) Regulations 2023,https://www.legislation.gov.uk/uksi/2023/1311/made,2023,SI,1311,2024-04-01,,2023-12-04,urn:procedure-editor:ActOfParliament:38,"",hf5rir0R
6102,Prohibition of Cross-Examination in Person (Fees of Court-Appointed Qualified Legal Representatives) (Amendment) Regulations 2023,https://www.legislation.gov.uk/uksi/2023/1319/made,2023,SI,1319,2024-01-02,,2023-12-04,urn:procedure-editor:ActOfParliament:1637,"",oKTv7IGg
6103,Family Procedure (Amendment No. 2) Rules 2023,https://www.legislation.gov.uk/uksi/2023/1324/made,2023,SI,1324,,in accordance with rule 1(3),2023-11-30,urn:procedure-editor:ActOfParliament:666,"",Voefrskk
6105,Civil Legal Aid (Remuneration) (Amendment) Regulations 2023,https://www.legislation.gov.uk/uksi/2023/1322/made,2023,SI,1322,,in accordance with regulation 1(2),2023-12-04,urn:procedure-editor:ActOfParliament:1329,"",2P4gaN8q
6109,Haiti (Sanctions) (Amendment) Regulations 2023,https://www.legislation.gov.uk/uksi/2023/1320/made,2023,SI,1320,2023-12-28,,2023-12-05,urn:procedure-editor:ActOfParliament:1338,"",bvxQUiXi
6110,Code of Practice (Reasonable Steps for Trade Unions) Order 2023,https://www.legislation.gov.uk/uksi/2023/1333/made,2023,SI,1333,2023-12-08,,2023-12-06,urn:procedure-editor:ActOfParliament:555,"",wB5QFNS1
6111,Childcare (Free of Charge for Working Parents) (England) (Amendment and Transitional Provision) Regulations 2023,https://www.legislation.gov.uk/uksi/2023/1330/made,2023,SI,1330,,in accordance with regulation 1(2),2023-12-06,urn:procedure-editor:ActOfParliament:942,"",qBzVtKnw
6112,Misuse of Drugs (England and Wales and Scotland) (Amendment) (No. 2) Regulations 2023,https://www.legislation.gov.uk/uksi/2023/1345/made,2023,SI,1345,2023-12-31,,2023-12-05,urn:procedure-editor:ActOfParliament:2522,"",rXuiUBOJ
6113,"Early Years Foundation Stage (Learning and Development, Early Years Register and Welfare Requirements) (Amendment) Regulations 2023",https://www.legislation.gov.uk/uksi/2023/1338/made,2023,SI,1338,2024-01-04,,2023-12-07,urn:procedure-editor:ActOfParliament:942,"",MEWwAbRt
6114,Insurance and Reinsurance Undertakings (Prudential Requirements) (Risk Margin) Regulations 2023,https://www.legislation.gov.uk/uksi/2023/1346/made,2023,SI,1346,2023-12-31,,2023-12-07,urn:procedure-editor:ActOfParliament:17810,"",JSSVjTdh
6115,Insurance and Reinsurance Undertakings (Prudential Requirements) Regulations 2023,https://www.legislation.gov.uk/uksi/2023/1347/made,2023,SI,1347,,in accordance with regulation 1(2),2023-12-07,urn:procedure-editor:ActOfParliament:17810,"",6eamJQV4
6116,Customs Tariff (Miscellaneous Amendments) Regulations 2023,https://www.legislation.gov.uk/uksi/2023/1339/made,2023,SI,1339,2024-01-01,,2023-12-06,urn:procedure-editor:ActOfParliament:1077,"",XWbcfZdj
6117,Value Added Tax (Women’s Sanitary Products: Reusable Underwear) Order 2023,https://www.legislation.gov.uk/uksi/2023/1341/made,2023,SI,1341,2024-01-01,,2023-12-06,urn:procedure-editor:ActOfParliament:560,"",wvnlypqO
6118,"Classification, Labelling and Packaging of Substances and Mixtures (Amendment and Consequential Provision) Regulations 2023",https://www.legislation.gov.uk/uksi/2023/1344/made,2023,SI,1344,,,2023-12-06,urn:procedure-editor:ActOfParliament:17808,"",0ZCwYaf1
6121,Flexible Working (Amendment) Regulations 2023,https://www.legislation.gov.uk/uksi/2023/1328/made,2023,SI,1328,2024-04-06,,2023-12-05,urn:procedure-editor:ActOfParliament:1337,"",KDRW7FHl
6126,Animals (Penalty Notices) (England) Regulations 2023,https://www.legislation.gov.uk/uksi/2023/1350/made,2023,SI,1350,2024-01-01,,2023-12-09,urn:procedure-editor:ActOfParliament:6920,"",i6TzGXN2
6131,Local Government and Greater London Authority Elections (Amendment) Rules 2023,https://www.legislation.gov.uk/uksi/2023/1334/made,2023,SI,1334,,,2023-12-07,urn:procedure-editor:ActOfParliament:1718,"",ja58QqqD
6133,Iran (Sanctions) Regulations 2023,https://www.legislation.gov.uk/uksi/2023/1314/made,2023,SI,1314,2023-12-14,,2023-12-11,urn:procedure-editor:ActOfParliament:1338,"",2anBx3vc
6134,Government Resources and Accounts Act 2000 (Estimates and Accounts) (Amendment) Order 2023,https://www.legislation.gov.uk/uksi/2023/1360/made,2023,SI,1360,2024-01-31,,2023-12-12,urn:procedure-editor:ActOfParliament:167,"",oUdKii1s
6135,Immigration and Nationality (Fees) (Amendment) (No. 3) Regulations 2023,https://www.legislation.gov.uk/uksi/2023/1359/made,2023,SI,1359,2024-01-31,,2023-12-11,urn:procedure-editor:ActOfParliament:1300,"",tmehmuVC
6136,Social Security Additional Payments (Third Qualifying Day) Regulations 2023,https://www.legislation.gov.uk/uksi/2023/1352/made,2023,SI,1352,2024-01-15,,2023-12-11,urn:procedure-editor:ActOfParliament:17505,"",OkbuhkKa
6139,Russia (Sanctions) (EU Exit) (Amendment) (No. 4) Regulations 2023,https://www.legislation.gov.uk/uksi/2023/1364/made,2023,SI,1364,,,2023-12-12,urn:procedure-editor:ActOfParliament:1338,"",YZZ414rS
6140,Russia (Sanctions) (EU Exit) (Amendment) (No. 5) Regulations 2023,https://www.legislation.gov.uk/uksi/2023/1367/made,2023,SI,1367,2024-01-01,,2023-12-12,urn:procedure-editor:ActOfParliament:1338,"",cqgkFgMJ
6142,Money Laundering and Terrorist Financing (Amendment) Regulations 2023,https://www.legislation.gov.uk/uksi/2023/1371/made,2023,SI,1371,2024-01-10,,2023-12-13,urn:procedure-editor:ActOfParliament:1338,"",uLeDlRYo
6143,Asylum Support (Amendment) Regulations 2023,https://www.legislation.gov.uk/uksi/2023/1372/made,2023,SI,1372,2024-01-15,,2023-12-11,urn:procedure-editor:ActOfParliament:964,"",sIZWovNl
6144,Immigration and Asylum (Provision of Services or Facilities) (Amendment) Regulations 2023,https://www.legislation.gov.uk/uksi/2023/1373/made,2023,SI,1373,2024-01-15,,2023-12-11,urn:procedure-editor:ActOfParliament:964,"",BT4BPTHA
6145,Superannuation (Admission to Schedule 1 to the Superannuation Act 1972) Order 2023,https://www.legislation.gov.uk/uksi/2023/1361/made,2023,SI,1361,2024-01-08,,2023-12-12,urn:procedure-editor:ActOfParliament:2442,"",uNK39PuS
6146,Non-Domestic Rating (Improvement Relief) (England) Regulations 2023,https://www.legislation.gov.uk/uksi/2023/1357/made,2023,SI,1357,2024-04-01,,2023-12-11,urn:procedure-editor:ActOfParliament:397,"",IRRC4PsD
6147,Court Funds (Amendment No. 2) Rules 2023,https://www.legislation.gov.uk/uksi/2023/1356/made,2023,SI,1356,2024-02-01,,2023-12-12,urn:procedure-editor:ActOfParliament:1754,"",z1oDtAOu
6149,Local Government Finance Act 1988 (Calculation of Small Business Non-Domestic Rating Multiplier) (England) Regulations 2023,https://www.legislation.gov.uk/uksi/2023/1389/made,2023,SI,1389,2024-01-15,,2023-12-14,urn:procedure-editor:ActOfParliament:397,"",q6kKBDAe
6150,Writtle University College Higher Education Corporation (Dissolution) Order 2023,https://www.legislation.gov.uk/uksi/2023/1365/made,2023,SI,1365,2024-02-29,,2023-12-13,urn:procedure-editor:ActOfParliament:216,"",FSVUm9SY
6158,Civil Procedure (Amendment No. 4) Rules 2023,https://www.legislation.gov.uk/uksi/2023/1397/made,2023,SI,1397,2023-12-20,,2023-12-14,urn:procedure-editor:ActOfParliament:17824,"",WGTMBIAv
6159,Financial Services and Markets Act 2023 (Digital Securities Sandbox) Regulations 2023,https://www.legislation.gov.uk/uksi/2023/1398/made,2023,SI,1398,2024-01-08,,2023-12-14,urn:procedure-editor:ActOfParliament:17810,"",qeHtndNw
6160,Health and Social Care Act 2008 (Regulated Activities) (Amendment) Regulations 2023,https://www.legislation.gov.uk/uksi/2023/1402/made,2023,SI,1402,2024-04-06,,2023-12-18,urn:procedure-editor:ActOfParliament:1265,"",0Bmm011a
6162,Register of Overseas Entities (Verification and Exceptions) (Amendment) Regulations 2023,https://www.legislation.gov.uk/uksi/2023/1416/made,2023,SI,1416,2024-01-15,,2023-12-18,urn:procedure-editor:ActOfParliament:1407,"",qmr4TUdi
6163,Dangerous Dogs (Exemption Schemes and Miscellaneous Provisions) (England and Wales) Order 2023,https://www.legislation.gov.uk/uksi/2023/1407/made,2023,SI,1407,,In accordance with article 1(2),2023-12-19,urn:procedure-editor:ActOfParliament:85,"",sQdDg5Pj
6166,Health and Social Care Act 2008 (Regulated Activities) (Amendment) (No. 2) Regulations 2023,https://www.legislation.gov.uk/uksi/2023/1404/made,2023,SI,1404,2024-01-15,,2023-12-18,urn:procedure-editor:ActOfParliament:1265,"",4L6xepE9
6167,Customs Tariff (Preferential Trade Arrangements) (Amendment) Regulations 2023,https://www.legislation.gov.uk/uksi/2023/1436/made,2023,SI,1436,2024-01-01,,2023-12-22,urn:procedure-editor:ActOfParliament:1077,"",lrcU6o5H
6169,"Ship’s Report, Importation and Exportation by Sea (Amendment) Regulations 2024",https://www.legislation.gov.uk/uksi/2024/9/made,2024,SI,9,2024-01-31,,2024-01-08,urn:procedure-editor:ActOfParliament:1995,"",PvZ23wxZ
6170,Taxation (Cross-border Trade) (Miscellaneous Amendments) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/12/made,2024,SI,12,2024-01-31,,2024-01-08,urn:procedure-editor:ActOfParliament:1077,"",ge3pGb5F
6171,Rent Officers (Housing Benefit and Universal Credit Functions) (Amendment) Order 2024,https://www.legislation.gov.uk/uksi/2024/11/made,2024,SI,11,2024-01-31,,2024-01-08,urn:procedure-editor:ActOfParliament:1256,"",9ZzmcBgI
6172,"Local Authority (Public Health, Health and Wellbeing Boards and Health Scrutiny)(Amendment and Saving Provision) Regulations 2024",https://www.legislation.gov.uk/uksi/2024/16/made,2024,SI,16,2024-01-31,,2024-01-08,"urn:procedure-editor:ActOfParliament:1178,urn:procedure-editor:ActOfParliament:928","",PAB2Ua43
6173,National Health Service (Notifiable Reconfigurations and Transitional Provision) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/15/made,2024,SI,15,2024-01-31,,2024-01-08,urn:procedure-editor:ActOfParliament:1178,"",kYVRXo7R
6185,Dangerous Dogs (Exemption Schemes and Miscellaneous Provisions) (England and Wales) (Amendment) Order 2024,https://www.legislation.gov.uk/uksi/2024/33/made,2024,SI,33,2024-01-12,,2024-01-11,urn:procedure-editor:ActOfParliament:85,"",VOJ9RN4R
6186,Agricultural Holdings (Units of Production) (England) Order 2024,https://www.legislation.gov.uk/uksi/2024/30/made,2024,SI,30,2024-02-23,,2024-01-09,urn:procedure-editor:ActOfParliament:1525,"",oE3vqBs7
6187,Railways and Freight Transport etc. (Revocation) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/8/made,2024,SI,8,2024-02-06,,2024-01-08,urn:procedure-editor:ActOfParliament:17808,urn:procedure-editor:ProposedNegativeStatutoryInstrument:6020,AZPLSPb6
6188,Value Added Tax (Installation of Energy-Saving Materials) Order 2024,https://www.legislation.gov.uk/uksi/2024/24/made,2024,SI,24,2024-02-01,,2024-01-10,urn:procedure-editor:ActOfParliament:560,"",uRlplLBD
6190,Council Tax Reduction Schemes (Prescribed Requirements) (England) (Amendment) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/29/made,2024,SI,29,2024-02-09,,2024-01-10,urn:procedure-editor:ActOfParliament:596,"",306FbZJX
6191,Public Lending Right Scheme 1982 (Commencement of Variation) Order 2024,https://www.legislation.gov.uk/uksi/2024/34/made,2024,SI,34,2024-02-05,,2024-01-11,urn:procedure-editor:ActOfParliament:1985,"",jD1SVgGM
6201,Sovereign Grant Act 2011 (Change of Percentage) Order 2024,https://www.legislation.gov.uk/uksi/2024/52/made,2024,SI,52,2024-02-14,,2024-01-16,urn:procedure-editor:ActOfParliament:231,"",yeXIKSxx
6202,Police and Firefighters’ Pensions (Remediable Service) (Amendment) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/59/made,2024,SI,59,2024-02-09,,2024-01-17,"urn:procedure-editor:ActOfParliament:1408,urn:procedure-editor:ActOfParliament:1315","",RDFck1PG
6204,Register of Overseas Entities (Annotation and Removal) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/53/made,2024,SI,53,,In accordance with regulation 1(2),2024-01-17,urn:procedure-editor:ActOfParliament:1407,"",SsTjNxZB
6205,"Registrar (Annotation, Removal and Disclosure Restrictions) Regulations 2024",https://www.legislation.gov.uk/uksi/2024/54/made,2024,SI,54,,In accordance with regulation 1(2),2024-01-17,"urn:procedure-editor:ActOfParliament:393,urn:procedure-editor:ActOfParliament:1183","",RqjYscaH
6206,Criminal Legal Aid (General) (Amendment) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/58/made,2024,SI,58,2024-02-10,,2024-01-16,urn:procedure-editor:ActOfParliament:1329,"",4NdNXiYF
6207,Criminal Procedure (Amendment) Rules 2024,https://www.legislation.gov.uk/uksi/2024/62/made,2024,SI,62,2024-04-01,,2024-01-18,urn:procedure-editor:ActOfParliament:666,"",g3OSsRaP
6208,Biodiversity Gain Site Register Regulations 2024,https://www.legislation.gov.uk/uksi/2024/45/made,2024,SI,45,2024-02-12,,2024-01-17,urn:procedure-editor:ActOfParliament:1395,"",Z9wOEi8L
6209,Biodiversity Gain (Town and Country Planning) (Modifications and Amendments) (England) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/50/made,2024,SI,50,2024-02-12,,2024-01-17,"urn:procedure-editor:ActOfParliament:1395,urn:procedure-editor:ActOfParliament:1047","",tsYJeJ59
6210,Biodiversity Gain Requirements (Irreplaceable Habitat) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/48/made,2024,SI,48,2024-02-12,,2024-01-17,urn:procedure-editor:ActOfParliament:1047,"",i5PgTg4Y
6211,Biodiversity Gain Requirements (Exemptions) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/47/made,2024,SI,47,2024-02-12,,2024-01-17,urn:procedure-editor:ActOfParliament:1047,"",KAHKGWWv
6212,School and Early Years Finance and Childcare (Provision of Information About Young Children) (Amendment) (England) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/66/made,2024,SI,66,,In accordance with regulation 1(2),2024-01-18,"urn:procedure-editor:ActOfParliament:779,urn:procedure-editor:ActOfParliament:942,urn:procedure-editor:ActOfParliament:510","",6zdn5bPh
6222,Money Laundering and Terrorist Financing (High-Risk Countries) (Amendment) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/69/made,2024,SI,69,2024-01-23,,2024-01-22,urn:procedure-editor:ActOfParliament:1338,"",PHl3tG8k
6225,Designation of Special Tax Sites (Humber Freeport) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/71/made,2024,SI,71,2024-02-13,,2024-01-22,urn:procedure-editor:ActOfParliament:1391,"",MCAiTHmo
6228,Immigration (Restrictions on Employment and Residential Accommodation) (Codes of Practice) (Amendment) Order 2024,https://www.legislation.gov.uk/uksi/2024/78/made,2024,SI,78,2024-02-13,,2024-01-23,"urn:procedure-editor:ActOfParliament:1300,urn:procedure-editor:ActOfParliament:1238","",kNNN5sQI
6229,Retained EU Law (Revocation and Reform) Act 2023 (Consequential Provision) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/80/made,2024,SI,80,2024-03-01,,2024-01-23,urn:procedure-editor:ActOfParliament:17808,"",OrUzICnY
6230,"Education (Student Fees, Awards and Support) (Amendment) Regulations 2024",https://www.legislation.gov.uk/uksi/2024/85/made,2024,SI,85,2024-02-15,,2024-01-23,"urn:procedure-editor:ActOfParliament:1686,urn:procedure-editor:ActOfParliament:1367,urn:procedure-editor:ActOfParliament:20,urn:procedure-editor:ActOfParliament:3183,urn:procedure-editor:ActOfParliament:2390","",BHeODvVW
6231,Income Tax (Accommodation Allowances of Armed Forces) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/76/made,2024,SI,76,2024-03-11,,2024-01-23,urn:procedure-editor:ActOfParliament:763,"",0qVC1iq6
6235,Public Interest Merger Reference (Telegraph Media Group Limited) (Pre-emptive Action) Order 2024,https://www.legislation.gov.uk/uksi/2024/103,2024,SI,103,2024-01-30,,2024-01-30,urn:procedure-editor:ActOfParliament:1258,"",Gg3M3pBd
6241,Building (Registered Building Control Approvers etc.) (England) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/110/made,2024,SI,110,2024-04-06,,2024-01-28,"urn:procedure-editor:ActOfParliament:6933,urn:procedure-editor:ActOfParliament:1650","",0VnBWPBd
6242,School Admissions (Admission Arrangements and Co-ordination of Admission Arrangements) (England) (Amendment) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/109/made,2024,SI,109,2024-02-28,,2024-01-30,urn:procedure-editor:ActOfParliament:510,"",AAF8ylzL
6243,Pension Protection Fund and Occupational Pension Schemes (Levy Ceiling) Order 2024,https://www.legislation.gov.uk/uksi/2024/101/made,2024,SI,101,,In accordance with article 1(2) to (4),2024-01-30,urn:procedure-editor:ActOfParliament:1061,"",mDsZJQK2
6244,Civil Procedure (Amendment) Rules 2024,https://www.legislation.gov.uk/uksi/2024/106/made,2024,SI,106,2024-04-06,,2024-01-30,urn:procedure-editor:ActOfParliament:314,"",1honyfJ0
6246,Statutory Paternity Pay (Amendment) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/121/made,2024,SI,121,,,2024-02-01,"urn:procedure-editor:ActOfParliament:781,urn:procedure-editor:ActOfParliament:589,urn:procedure-editor:ActOfParliament:528","",kR0nrmbS
6252,Independent System Operator and Planner Transfer Scheme Compensation (Amendment) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/134/made,2024,SI,134,2024-03-04,,2024-02-07,urn:procedure-editor:ActOfParliament:18398,"",14ehJlxT
6253,Independent System Operator and Planner Transfer Scheme Compensation Regulations 2024,https://www.legislation.gov.uk/uksi/2024/125/made,2024,SI,125,2024-03-05,,2024-01-30,urn:procedure-editor:ActOfParliament:18398,"",23oFQ33G
6254,Value Added Tax (Distance Selling) (Amendments) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/128/made,2024,SI,128,2024-03-01,,2024-02-06,urn:procedure-editor:ActOfParliament:560,"",gVodzvbQ
6257,Railways (Revocation and Consequential Provision) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/127/made,2024,SI,127,2024-03-04,,2024-02-02,urn:procedure-editor:ActOfParliament:17808,urn:procedure-editor:ProposedNegativeStatutoryInstrument:6051,GqvZ41SF
6258,Town and Country Planning (General Permitted Development) (England) (Amendment) Order 2024,https://www.legislation.gov.uk/uksi/2024/141/made,2024,SI,141,2024-03-05,,2024-02-13,urn:procedure-editor:ActOfParliament:1047,"",YiMyOSxX
6260,Supreme Court Fees Order 2024,https://www.legislation.gov.uk/uksi/2024/148/made,2024,SI,147,2024-04-01,,2024-02-13,urn:procedure-editor:ActOfParliament:1327,"",JHpIAKy5
6264,Communications (Television Licensing) (Amendment) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/150/made,2024,SI,150,2024-04-01,,2024-02-14,urn:procedure-editor:ActOfParliament:2,"",DkaXXT64
6265,Registrar of Companies (Fees) (Amendment) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/155/made,2024,SI,155,2024-05-01,,2024-02-14,urn:procedure-editor:ActOfParliament:1183,"",M4Pz1QUG
6266,Registrar of Companies (Fees) (Register of Overseas Entities) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/153/made,2024,SI,153,2024-05-01,,2024-02-14,urn:procedure-editor:ActOfParliament:1183,"",wdo4D5t4
6270,Electricity (Criteria for Relevant Electricity Projects) (Transmission) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/168/made,2024,SI,168,2024-03-12,,2024-02-20,urn:procedure-editor:ActOfParliament:215,"",KJHbWTmC
6271,Nutrition and Health Claims (England) (Amendment) Regulations 2024,https://www.legislation.gov.uk/uksi/2024/165/made,2024,SI,165,2024-10-01,,2024-02-19,urn:procedure-editor:ActOfParliament:1080,"",5AnIEo0A
